Link,Tags,Job Title,Company,Location,Job Type,Job Description
https://startup.jobs/full-stack-engineer-lifecycle-firewall-sonatype-4521981,"Engineer,Full Stack",Full Stack Engineer - Lifecycle / Firewall,Sonatype ,,Full-Time,"

Sonatype is the software supply chain management company. Were on a mission to change how the world innovates by making software development easier. From running the worlds largest repository of Java open-source components Maven Central to inventing componentized software development and then software supply chain management to creating the only solution that stops malicious open-source malware in its tracks, were constantly leading the industry while helping thousands of customers manage open source every day.

Already used by 15 million developers, we have lofty goals for our technology to be in the hands of every engineering team. And we need you to do that. Join us!


Learn more at www.sonatype.com.



Who you are and what you will do

You have foundational knowledge in software engineering and would like to expand your skill set in quality, testing, debugging, design, and security.
You are motivated by the opportunity to contribute to improving the Software Supply Chain. 
You will be a member of the Sonatype Lifecycle or Sonatype Repository Firewall.
You will collaborate with your primary team on projects and other Sonatype product teams.

What experiences and skills you will need

You have 2 years of work experience related to software development.
A solid understanding of Java
You have 2 years of front-end development, such as JavaScript, HTML, and CSS. 
Work experience with relational databases
Knowledge of SaaS and cloud technologies
Passionate about lifelong learning


At Sonatype, we value diversity and inclusivity. We offer perks such as parental leave, diversity and inclusion working groups, and flexible working practices to allow our employees to show up as their whole selves. We are an equal-opportunity employer, and we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. If you have a disability or special need that requires accommodation, please do not hesitate to let us know.


LI-Remote

"
https://startup.jobs/full-stack-developer-planningcenter-4521842,"Developer,Full Stack",Full Stack Developer,Planning Center ,"Carlsbad, United States",Full-Time,"


Planning Center launched in 2006 and has grown to support over 70,000 churches around the world. We are independently owned with no outside investors, no debt, and no sales team.
Churches use our tools to communicate and connect with their congregations, organize information, and coordinate events. Were obsessed with building great products that solve real problems, aligning us with our mantra We love our people, we love our products, and we love our churches.
Were a remote company of 130 people that rely on tools like GitHub, Slack, Notion, and Zoom. We value asynchronous work while also encouraging pairing to shape work and tackle problems together. We gather at our main offices in Carlsbad, CA, four times a year to connect face-to-face and foster better working relationships.



About the work
Were seeking a Full Stack Developer experienced in Ruby on Rails and React. Youll work on building out new features from start to finish, refining existing features, improving performance, and ensuring the security of our customers data.
What a typical week might look like
 Translating the product managers feature pitches into technical specifications Implementing those technical specifications as a series of small, descriptive, and well-tested GitHub pull requests Pairing with your designer and developer teammates Reviewing your teammates pull requests to increase the quality of what we build and learn from one another Deploying to production with one click Investigating customer-reported bugs that have been triaged and researched by our fantastic support team Diagnosing errors that come in through our error monitoring tools Improving performance guided by Datadog and AWS Performance Insights Participating in book and code clubs to learn withfrom other developers 
Requirements
 Reside in the United States Eligible to work in the United States we are currently unable to offer employment to those with H-1B visas Be willing to travel four times each year to connect with the rest of the team not during a pandemic Experience in Ruby on Rails and React, with strong competency in at least one. 
Benefits
We love our team. Its one of the core pillars we work off of every day, which is why we take care of you as best we can. Here are a few highlights, but you can find all our benefits here.
Get paid We pay in the top 10 of the New York City rates no matter where you live, contribute to your 401k, provide a charitable giving match of up to 2,000 a year, have a generous allowance for continued education, and offer a co-working stipend. The annual salary range for this position is 142,451  162,802.
Be healthy Generous paid sick time and vacation time, 200 a month for physical fitness and mental health, 95 medical  100 dental premium health coverage.
Get out Paid Fridays off in the summer, every other Friday off the rest of the year, a month-long sabbatical every five years, one week off between Christmas  New Year, one week off a year to serve with a non-profit, and two weeks paid vacation a year increasing to three over time.

The Hiring Process
Applications will be accepted until Sunday, July 16th. We aim to have a final decision made by no later than Monday, August 14th, with a new hire starting on Monday, August 28th.
Below is an outline of the steps in our hiring process.
  Step one Initial Zoom call with a member of the hiring team, for you to get to know us  Step two Online coding assessment to get a rough understanding of your experience  Step three Team interview over Zoom with a few developers  Step four Technical interview over Zoom with a few developers  Step five Offer extended optional meeting with our Executive Team  

Youll have a chance to interact with several team members during the hiring process. We strongly encourage you to bring any questions you have. We also invite you to read reviews on Glassdoor and check out our People-First Jobs profile; youre interviewing us as much as were interviewing you.
The teammates youll encounter along the way
 The manager youll be reporting to One or more developers from the team youll be joining Developers from other teams within the company Members of our executive team 
Apply with a resume, cover letter , and an answer to the question below. Your cover letter should speak directly to this position. We want to know what got you into software development, how your experience has set you up for success in this role, and why you want to join our team. If youve applied in the past, feel free to apply again.
 Listen, weve read a lot of cover letters and have a pretty good sense of what ChatGPT and other AI software sound like. Please show us who you really are and avoid AI-generated cover letters.
Application Submission Question
We value rest at Planning Center. We dont work the majority of Fridays, and employees earn a four-week sabbatical every five years. Rested people enjoy work more. What about you? What do you do to rest? More specificallywhat would you do with an entire month off work with full pay? Please include your answer in your cover letter. One or two paragraphs is all were looking for.
Research shows that while men apply to jobs when they meet 60 of the criteria, women and those in underrepresented groups tend only to apply when they check every box. If youre unsure if your experience qualifies strong competency in React or Rails, wed still love to hear from you and see if its a good fit!

"
https://startup.jobs/full-stack-lead-engineer-architect-kin-carta-4521725,"Architecture,Engineer,Full Stack",Full Stack Lead Engineer / Architect,Kin + Carta ,,,"

At Kin  Carta, weve got opportunities to offer you  for growth, for leadership, for big, world-changing impact and for, dare we say it, fun. We are a global workforce that is committed to building a world that works better for everyone. And that starts with our Kin. Thats why were proud of 

The life we create within our virtual walls, every day
Our B Corp certification
Our ranking in Consulting Magazines 2022 Best Large Firms to Work For
The work weve done with some of the worlds most innovative companies

The role
Kin  Carta is looking for an experienced Full Stack Lead EngineerHands-on architect to join our team who is passionate about emerging tech. We are seeking someone with advanced web development experience as well as exposure to or interest in mobile application development. You will be working on client-facing projects within Fortune 500 companies in the enterprise software space. You will be given the opportunity to innovate using the latest technology trends.
Ability to consult with clients, a servant leadership attitude, a love of learning and an analytical mind are a must.
Role responsibilities

Building enterprise web applications.
Working in an Agile Scrum environment.
Partnering with top-notch designers to create award-winning user experiences.
Participating in design and code reviews to ensure best practices and high-quality code.
Documenting and following best practices and recommending best practices around source control, deployment, and issue tracking.
Providing mentorship to junior engineers while also being mentored by more experienced engineers and architects to foster your career path and growth.
Must be able to work in a team environment.
Gaining technical knowledge of software, hardware, and open source technology stacks.

Minimum qualifications
We want all new hires to succeed in their roles at Kin  Carta. Thats why weve outlined the job requirements below. To be considered for this role, its important that you meet all Minimum Qualifications. If you do not meet all of the Preferred Qualifications, we still encourage you to apply.

Experience with full-stack development including

Java Spring Boot 
5 years of experience in front end web technologies including React

Experience with Azure Cloud including SQL Server, Blob Storage, and Azure Data Factory.
Enterprise Architecture experience
Kubernetes experience
Experience with Azure DevOps ADO or equivalent and continuous integration
Knowledge of unit testing frameworks Jest, JasmineKarma, Mocha, JUnit, etc.
Team lead - you have served as a team lead for 5 and can help guide developers across the stack
Team player - you care about those around you and are excited to share knowledge with your peers.
Experience working with third-party APIs.

Preferred qualifications

Bachelors degree Computer Science, Engineering or MISIT major preferred.
Knowledge of front end state management libraries is a plus NgRx, Redux, Flux, etc.

About Kin  Carta
Kin  Carta is a global digital transformation consultancy committed to working alongside our clients to build a world that works better ForEveryone. We build digital solutions that connect people, data and technology for some of the worlds most influential companies. As a Certified B Corp, we are committed to Inclusion, Diversity, Equity and Awareness, and our triple bottom line focus of people, the planet and profit. 
If you need accommodations at any point in the application or interview process, please let us know.

"
https://startup.jobs/full-stack-engineer-abnormal-security-4521107,"Engineer,Full Stack",Full Stack Engineer,Abnormal Security ,,,"

About the Role
Abnormal Security is looking for a Full Stack Software Engineer to join our Cloud Security team. 
Our team runs the Account Takeover Protection, Security Posture Management  Knowledge Bases, which protect our customers cloud environments through behavioral event detection  configuration monitoring. We are looking for a junior member to join our team, wholl work alongside seasoned engineers to build the interface our customers use to interact with Abnormal. 
What you will do 

Work on production systems to stabilize and improve existing features
Collaborate with engineers, Product Managers, and Designers to define, build, test, launch, and support new product features
Responsible for both development and testing of software
Collaborate with Customer Support and Sales Engineering organization on production issues and sales solutions
Provide code reviews for other engineers to catch bugs  problems before they make it into production

Must Haves 

1 years of of full stack web development experience

Backend Intermediate Python Skills
Frontend Either of the following

Vanilla HTML  CSS  JS  JQuery
Framework Angular, Vue, React

Preferred React, Typescript, Django

Self driven with strong asynchronous communication skills, you dont require micromanagement to be successful. 
Open to following pre-established guidelines, coding practices and conventions
Youre growth driven  looking to increase impact  responsibility over time

Nice to Have 

Experience with Django, React  Typescript.
Experience with ML driven products
Cybersecurity experience

LI-ML1

"
https://startup.jobs/full-stack-engineer-roboflow-4520370,"Engineer,Full Stack",Full Stack Engineer,Roboflow ,,Full-Time,"

Who We Are

Roboflow is a venture-backed SaaS startup that empowers innovators all over the world to build, train, and deploy computer vision models. Roboflow believes that computer vision is a foundation technology that will transform nearly every industry. We currently have over 250,000 users, including half of the Fortune 100. Roboflow has enabled our customers to accelerate cancer research, conduct experiments in space, accelerate the worlds transition to green energy, and improve the retail experience to name a few! with world-altering technology. Investors like Y Combinator, David Sacks Craft Ventures, Lachy Groom, the founders of OpenAI Sam Altman and Greg Brockman, and many others back Roboflow. 

As with any rapidly scaling startup, we hope to build a team that is both versatile and adaptable. Each role has tremendous potential for growth. As such, we believe that coachability, enthusiasm, and an entrepreneurial mindset are more important than experience or qualifications. 

Our goal is to build a magnetic environment for exceptional talent. 

What Were Looking For 

Were looking for people that can own a large set of problems and are motivated by the question, How can I improve this? Over 80 of our current team is a former founder and they love working at Roboflow because they get to work autonomously and build solutions from the ground up but you dont have to be a former founder to thrive at Roboflow!. Roboflow is still early stage and each department runs a startup within itself that defines a problem, works with our customers, builds ideal solutions, and adapts quickly to changes.

Were looking for strong technical generalists to contribute to our core product and help us build the foundation for our rapidly expanding company.

As an integral part of our early team, this role will inevitably involve wearing a lot of hats. Wide-ranging curiosity and enthusiasm for diving into abstract problems, coming up with good solutions, and seeing them through to completion is essential.

Our core belief is that computer vision is a foundational technology that is going to transform nearly every industry. This is an opportunity to shape how millions of developers will experience and use it for the first time. Your contribution will have a 
massive impact.

What Youll Do

Youll be tasked with a wide range of projects. Each engineer has a realm they focus on, but were still small enough that we dont have the luxury of deep specialization. Were looking for technical generalists that arent afraid to dive into a new stack or toolchain if the need arises but JavaScript and Node.js make up the brunt of the existing codebase.

Most of the things we work on are parts of the core product which is an end-to-end pipeline for building computer vision projects spanning from image ingestion to annotation to training and deployment but from time to time were also working on things like integrating marketing and sales tools, fighting fires, automating internal processes, and open source projects.

Youll have a wide degree of freedom to advocate for which projects you think should be highest priority and will contribute to our strategy decisions. If you need a rigid list of tasks spelled out in a multi-month roadmap, this role probably wont be a good fit.

The majority of our codebase is written in JavaScript, our machine learning and image processing pipeline is in Python. We run primarily on Firebase and GCS, with some machine learning infrastructure on AWS. Were increasingly using Docker both internally and for customer facing products like our edge inference server. A lot of our code runs in the browser including some Tensorflow JS but were also working on building APIs and client libraries in several languages.

You certainly dont need to be experienced in all of these areas; but should be excited to learn new skill sets as you need them. We also hope youll bring some new knowledge and experiences you can share to help level-up the rest of the team.

Were especially keen to add some rigor to our processes and build the foundation for rapidly scaling the engineering organization for example we currently have limited tests and are not using an opinionated front-end framework -- things that will need to change over the coming months in order to be able to seamlessly expand the team.

 Within one month, you will
Spend the first week onboarding in person with your manager youll come to our NY or SF Hub!
Start building a trusting relationship with your peers, and learning the company structure.
Ship a substantial new feature to an end user within your first week
Build your first Roboflow computer vision product if you havent already
 Within six months, you will
Attend your first all company onsite 

Be ramped up on other relevant parts of the Roboflow product.

Who Youll Be Working With

We are currently a team of 30 team members located all over the US and Europe. Our teams backgrounds range from high school whiz kids that organized a student club, former founders of technology companies and fashion lines, CMOs to CEOs, and have experience scaling businesses to millions in revenue. We want to work with exceptional people with a diverse background. At this early stage, youll have the ability to work cross-functionally with many members of the team and solve a wide array of problems. 

You will directly be working with our Engineering Lead and a team of Full Stack Engineers.

Where Youll Work

Roboflow is distributed across the US and Europe. We currently have Hubs in New York City, San Francisco, Des Moines, and are open to opening more as we grow in different cities. We provide opportunities like team onsites in different cities and resources like a travel stipend to work in person with other team members as much as youd like, while also supporting remote team members. You can work from one of our Hubs, work from home, work at a co-working spaces, etc. We want you to work where you work best! 

When Youll Work

Given that we are an remote company and can hire almost anywhere in the world, we dont have a particular time-zone preference for this role. However, you may need to be available for non-recurring urgent meetings outside of working hours. We have a flexible schedule that allows you to work collaboratively with other team members and asynchronously when needed. Note Customer facing roles will skew towards our customer base US timezones.

Level
Senior

What Youll Receive

To determine your salary, we use a number of market and data-driven salary sources. We review all salaries every 6 months to ensure we stay in line with the market.

 The target compensation for this role is 165,000 base salary
 In addition to our cash compensation, we offer generous perks and benefits. Below are some of the highlights
2500 Travel Stipend to travel anywhere anytime to work with alongside other Roboflowers 
350 Productivity stipend to spend on things that make your work environment more productive, like high speed internet at home or a co-working space
Cover up to 100 of your health insurance costs for you and your partner or family
Equity in the company so we are all invested in the future of computer vision

Interview Process 6 hours

Below is the interview process you can expect for this role. We are all motivated to work with an exceptional team and dont currently have recruiters at Roboflow. You will be speaking directly with our team about what its like to work and thrive at here. We like to work fast at Roboflow, so dont be surprised if all the below conversations happen over a day or two. 
 
Introduction Phase
45m Meet with hiring manager for introduction, Thomas Hansen, to assess for overall mindset and skillset
This first interview is a time to get to know more about the role, allow us to get to know you better, and ensure its a good fit for both parties to continue moving forward in the process
45m Technical Assessment, if applicable 
Team Interview Phase
45m Meet with our CTO, Brad Dwyer
60m Meet with hiring manager again
Use this time to review specifics about the job description
Begin working through your 306090 projects
Ask questions! 
Final Interview Stage
30m Meet with Kate Wagner, Head of Operations for a culture discussion
60m Meet with Joseph Nelson, CEO 

We check references and conduct a background check

Note you are welcome to request additional conversations with anyone you would like to meet and we will accommodate as best we can.

Not sure if this is you?

We want a diverse, global team, with a broad range of experience and perspectives. If this job sounds great, but youre not sure if you qualify, apply to our Former Founders role or subscribe to our career newsletter by emailing ""Subscribe"" to operationsroboflow.com. We carefully consider every application, and will either move forward with you, find another team that might be a better fit, keep in touch for future opportunities, or thank you for your time.

Learn More About Us

We are building a diverse Satellite team that is distributed across the globe. Roboflow is an equal opportunity workplace; we welcome people from all backgrounds, communities, and experiences.
We provide competitive compensation and stellar benefits to accelerate your personal and work life. 

Learn more about what it is like to work at Roboflow by reading blogs.


We want to ensure Roboflow is an environment that suits your working style and empowers you to do your best work.

See our careers page for all open listings.
Example Projects

Creating a filtering interface so our users can mix and match their images based on metadata like the time of day they were captured, the GPS location, or custom tags theyve applied.
Expanding our annotation tool to support new functionality like polygonal annotations image segmentation.
Integrating the core app with external APIs for things like outsourcing annotation tasks and analyzing deployed model performance.
Streamlining our onboarding flow.
Deeper integrations with our other products like Roboflow Universe and our REST API.
Next-generation model assisted labeling.
Optimizing speed and scalability.



"
https://startup.jobs/full-stack-engineer-infrastructure-stripe-4518889,"Engineer,Full Stack","Full Stack Engineer, Infrastructure",Stripe ,,,"

Who We Are
About Stripe
Stripe is a financial infrastructure platform for businesses. Millions of companiesfrom the worlds largest enterprises to the most ambitious startupsuse Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyones reach while doing the most important work of your career.
About The Team
High Performance Operations is a newly formed Infrastructure team whose mission is to provide technology solutions to the many operations workflows within the organization. From risk management, to legal compliance and translationlocalization efforts, there is a great deal of work that needs to get done in order to ensure Stripe can operate and serve our customers in an effective and efficient manner. Having proper tooling is an important part of this. The team will own end-to-end solutions, develop them in response to internal stakeholder needs, and be key partners in the workings of the groups they serve. To further the teams mission, we are looking for a Full Stack Engineer to work with Stripe.  

What youll do
Responsibilities

Build, operate, and improve solutions for operations workloads
Own problems from end to end, managing complexity and engaging directly with stakeholders to think through everything from business impact, to reliability and operability.
Contribute to the product roadmap, help set the vision and strategy for the team, act as a sounding board for team leadership.
Uphold Stripes high standards for engineering and product quality and mentor newer team members to do the same.
Work with stakeholders across Stripe to balance and accommodate competing desires.

Who you are
Were looking for someone who meets the minimum requirements to be considered for the role. If you meet these requirements, you are encouraged to apply. The preferred qualifications are a bonus, not a requirement.
Minimum requirements

3-12 years of professional experience in a software development role
Enjoy being a generalist working on both the frontend, backend, and anything it takes to solve problems and delight users both internally and externally
Write high quality code that is tested thoroughly, supported by clear documentation and has appropriate production observability
You are empathetic with users, both internal and external, and strive to create a better experience for all customers
Enjoyment in working with a diverse group of people with different expertise
Proven ability to stitch together many different services and processes together even if you have not worked with them before
Uphold best practices in engineering, security, and design

Preferred qualifications

Proficient in JavaScriptTypeScript, React, Ruby, Java; language can be learned and we care much more about your general engineering skill than knowledge of a particular language or framework
Experience with integrating RESTful APIs into web applications.


"
https://startup.jobs/full-stack-software-engineer-react-hipagesgroup-4518802,"Engineer,Full Stack,React,Developer",Full Stack Software Engineer (React),hipages Group ,"Sydney, Australia",,"

About the role
You will design, develop, and deliver our web applications, working closely with fellow software engineers, product managers, and key stakeholders to devise innovative solutions to customer problems.  You will be influential in defining the future of the hipages Group software architecture as we continue to evolve. 
Benefits

Competitive salary, benefits and perks, plus equity via our Employee Share Program
Work from home with 5050 hybrid working model
Cross-functional collaboration with autonomous work driven by your innovation
Leverage hands-on learning, coaching opportunities and workshops for continuous upskilling
In-house Talent Development team to support your personal career growth and plan for your promotion!

 How you will add value

Designing, developing and delivering web applications
Creating APIs to be consumed internally and externally
Writing clean, scalable, testable code to support and enable the growth of the company
Participating in discussions of system architecture
Help coach more junior team members

About you

3 years of relevant software engineering experience with good understanding of SOLID principles
Full stack background in multiple programming languages such as TypeScript, Javascript, PHP, etc.
Experience in frameworks such as ReactJs, NextJs, and NestJs
Experience working in AWS environment and using AWS services
Experience working in an agile team Scrum or Kanban, and with modern data stores eg MongoDB, EventStore, Redis, etc
Strong experience with relational databases eg Mysql, Postgres
Experience writing automated tests 

Bonus

Familiarity with Docker and Kubernetes
Understanding of microservices architecture, and or CQRS
Experience building event-based systems and working with message broker technologies such as RabbitMQ or Apache Kafka
Experience with XP techniques, such as pair programming or TDD
Familiarity with continuous integration systems and concepts
Working with modern design practices eg Atomic Design Principles, Design Systems, etc 

About the company
We are an Australian-owned, ASX-listed tech company and the leading online tradie marketplace in Australia. Inspired and driven by our purpose of transforming the trade industry, building better lives for everyone, hipages Group operates via three technology-enabled platforms; hipages, Tradiecore, and Builderscrack NZ with over 300 team members across Australia, China, Philippines and New Zealand. 
Take a look inside our home
Ranked 2 in Best Places to Work in Australia for the past two years, we offer meaningful, impactful work collaborating and innovating with the best and brightest in a transparent, supportive and fast-paced work environment

Close-knit diverse family of bright, respectful, collaborative members who love to solve problems and jump on new opportunities
Strengths based organisation with in house coaching to help you leverage what makes you special
Holistic wellbeing focus with EAP access, meditation room, daily bottomless continental breakfast, fresh fruit and snacks and diversity initiatives and celebrations
Inspiring office and location - based in the heart of Sydney CBD, only a few steps from Town Hall Station, with multiple indoor and outdoor collaboration and social areas
Social connection focus Friday socials, 2x big company parties per year and regular and fun teaming activities - we work hard but play hard too!

We value Diversity
Innovation  Collaboration are core values at hipages, and are impossible to cultivate without a diverse and inclusive team. We dont expect you to be an expert in all areas, were more interested in who you are as a person, a team member and a leader.
Research shows that while men apply for jobs when they meet an average of 60 of the criteria, women and other minority groups tend to only apply when they check every box. So if you dont tick every single box above, but you think you would be a great fit for the role we encourage you to apply, we would LOVE to hear from you! 
We are a 2023 Circle Back Initiative Employer  we commit to respond to every applicant
LI-JL1 LI-Hybrid


"
https://startup.jobs/full-stack-software-engineer-verisign-4517863,"Engineer,Full Stack,Developer",Full Stack Software Engineer,Verisign ,"Villars-sur-Glâne, Switzerland",,"


Verisign helps enable the security, stability, and resiliency of the internet. We are a trusted provider of internet infrastructure services for the networked world and deliver unmatched performance in domain name system DNS services. 
We are a mission focused, values driven company where each individual can contribute to building a stronger, more secure internet.  We offer a dynamic and flexible work environment with competitive benefits and the ability to grow your career.


Verisign is looking for an experienced Middle or Senior-level Java full-stack software engineer to expand the Odin team.
An ideal candidate should be fluent in Java, have full-stack engineering experience, and be eager to learn as needed. They should have an understanding of software engineering fundamentals including core Computer Science concepts accompanied by hands-on problem-solving experience building software systems. Ideally, with stability, maintainability, and performance in mind. Obtaining these competencies often requires an equivalent of a bachelors degree and 8 years of practical work experience. We remain open to other career paths.
The candidate will be involved in all aspects of product development, including ideation, design, implementation, testing, deployment, and issue resolution. This will often imply regular cross-team collaboration with Product, Security, and Operations. We expect a candidate that takes ownership, has a passion for continuous improvements to drive quality, performance and team efficiency.
Some of the current team activities include
 development of new components and features using the Java stack automated functional and performance testing refactoring code for improved quality and maintainability improving Jenkins pipelines to streamline product delivery improving application containerization with Docker developing provisioning code using Ansible, Terraform, and OpenStack working with SQL, Relational databases and cache including schema design, queries, profiling, sizing, and optimization monitoring, logs and metrics analysis with Splunk, InfluxDB, GrafanaWhile being fluent in Java and having database experience is required, it is beneficial if the candidate has background working with some of the mentioned tools. Others can be learned as needed.Product
Odin, a product named after a Norse god due to its criticality, is responsible for Verisign customer authentication and authorization, as well as customer accounts  and product information. Odin serves as the source of truth regarding the customer data for the Verisign applications ecosystem. Odin sits on the path of all .com and .net domains bought in the world.In respect of technology, Odin is a java web application offering a set of API endpoints and a Single Sign-On SSO UI integrated by Verisign customer-facing applications. It uses several databases to store information and a cache to enhance performance and uptime. Odin is built on the Verisign stack consisting of industry standard technologies, some of them mentioned above.
Team
Our team of nine possesses complete engineering ownership over the product. The work style of the team is closer to an internal startup where all the team members are involved in the majority of product development phases and are flexible moving between focus areas.
In terms of the process, we rely on Scrum to structure our work, with a roadmap and tickets prioritized in Jira. Our code is located on internal GitHub; we follow Git Flow with pull request code reviews and extensive automation. For continuous delivery, we use Jenkins with pipelines and our product deployments are automated with Terraform and Ansible. The product can be deployed to our OpenStack-based cloud, from zero to the operating state in a single button click. We do builds for each codebase change as well as nightly builds. Functional and performance tests are automated as well.
Company
Verisign is an American company based in Reston, Virginia that operates the DNS infrastructure for top-level domains including .com, .net, .cc and others, as well as two of the worlds thirteen Internet Root Servers. Verisign plays a critical role in the Internet DNS infrastructure and is proud of maintaining .com uptime for more than 25 years. Our engineers are passionate about technology and continuous improvement. They respect others and exhibit integrity in their actions. They hold themselves to a higher standard as the world is literally counting on Verisign to deliver.
Verisign is an equal opportunity employer.For the Swiss applicants, the office is located in Fribourg.


Verisign is an equal opportunity employer. That means we recruit, hire, compensate, train, promote, transfer, and administer all terms and conditions of employment without regard to their race, color, religion, national origin, sex, sexual orientation, gender identity, age, protected veteran status, disability, or other protected categories under applicable law.
Additional InformationOur Careers PageOur Benefits SummaryVerisign in the CommunityOur EEO StatementOur Privacy Notice for European Job ApplicantsCandidatesReasonable Accommodations
Staffing agency policy No fees will be paid for unsolicited resumes submitted to Verisign or our employees by third parties.


"
https://startup.jobs/full-stack-shopify-developer-contract-role-mrw-4517819,"Developer,Full Stack,Ecommerce",Full Stack Shopify Developer (Contract role),Vector Media Group ,,Contractor,"

We are currently looking for a contract full stack Shopify developer to work with one of our clients. This role will average 30 hours per week and will run through the end of the year December 2023 with the possibility of extending into the future.
The focus of this role is supporting our clients existing Shopify site. Youll work with our team to troubleshoot issues, make improvements, and plan and build new features on the site. We are looking for a developer who has deep experience in the Shopify ecosystem and can lead the continued development of our clients site.
We need someone who loves keeping up-to-date on the newest advancements in the field and can figure out when to start applying those advancements to client work. Youll also be communicating directly with clients and with our project managers to understand their requirements and present your work.
Key Responsibilities


Support, maintain and improve all aspects of the clients Shopify site in collaboration with our team.


Contribute to high-level planning, requirements gathering, and consulting with our team on approach and level of effort.


Working closely with our team. Well want and expect your input on the best ways to structure the build  from start to finish.


Writing and maintaining clear documentation of your work, so that others on the team can pick up where you left off or learn from your experience on a project.


Staying up-to-date on the latest development technologies and methodologies.


Skills  Qualifications


You should have a minimum of 5 years of professional experience, preferably in an agency or freelance web development role.


Deep knowledge of all aspects of the Shopify platform, including Liquid templating, frontend development HTMLCSSJavascript, installation and configuration of Shopify apps, payment gateways, API integrations, tax and ecommerce configuration etc. 


Ability to understand user behavior and intent, and use this information to build intuitive apps and websites for our clients.


Knowledge of Git, we use it on all projects.


Ability to work and collaborate on a team with others, including clients and other internal team members.


About Happy Cog
Happy Cog is a growing interactive agency of 80 people, all working 100 remotely. 
We design, develop, and market websites and mobile apps for a wide variety of clients -- everyone from small startups, to Fortune 100s. Projects weve recently worked on have included online ordering platforms for restaurants, custom content management systems for law firms, an economic mobility research platform, and many more.
We are looking for great people to join our team, so if you dont check all the boxes, but believe you can do the job, reach out and tell us why  your experience might be just what were looking for!
Happy Cog is an equal opportunity employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, protected veteran status, genetics, sexual orientation, gender identity or expression, physical or mental disability. 
We are also proud to have been on the Inc 5000 list of Americas fastest growing companies for 7 years in a row! For more information go to our website httpswww.happycog.com.

"
https://startup.jobs/full-stack-developer-anavation-4517555,"Developer,Full Stack",Full Stack Developer,AnaVation ,"Chantilly, United States",Full-Time,"


Be Challenged and Make a Difference 

In a world of technology, people make the difference. We believe if we invest in great people, then great things will happen. At AnaVation, we provide unmatched value to our customers and employees through innovative solutions and an engaging culture. 

The candidate will be responsible for designing, testing, coding, and developing complex software solutions. The candidate will be working with a diverse set of technologies including Java, Python, Elastic Search, Vue and Databricks for large-scale data analytics. The candidate will also work directly with analysts providing support for mission critical data processing, analysis and presentation.
Required Qualifications 

10 years of Java experience
Experience with python
Experience with front-end development Vue, Angular, Reacts, Spring MVC, Struts
Experience with software development, analysis, design, implementation, and testing
Demonstrable analytical, conceptual, and problem-solving abilities
Excellent communication skills
Active Top Secret Security Clearance
Bachelors degree or higher in Computer Science, Information Systems, or related discipline

Preferred Qualifications 

Experience with Scala
Experience with Databricks
Experience with ElasticSearch
Experience with REST
Experience with AWS services
Experience working within agile methodology



Benefits 

        Generous cost sharing for medical insurance for the employee and dependents 

        100 company paid dental insurance for employees and dependents 

        100 company paid long-term and short term disability insurance 

        100 company paid vision insurance for employees and dependents 

        401k plan with generous match and 100 immediate vesting 

        Competitive Pay 

        Generous paid leave and holiday package 

        Tuition and training reimbursement 

        Life and ADD Insurance


About AnaVation 
AnaVation is the leader in solving the most complex technical challenges for collection and processing in the U.S. Federal Intelligence Community. We are a US owned company headquartered in Chantilly, Virginia. We deliver groundbreaking research with advanced software and systems engineering that provides an information advantage to contribute to the mission and operational success of our customers. We offer complex challenges, a top-notch work environment, and a world-class, collaborative team.  

If you want to grow your career and make a difference while doing it, AnaVation is the perfect fit for you! 

"
