Link,Tags,Job Title,Company,Location,Job Type,Job Description
https://startup.jobs/data-science-director-analytics-airwallex-4458803,"Stats,Data Science,Exec","Data Science Director, Analytics",Airwallex ,,Full-Time,"

Airwallex is the leading financial technology platform for modern businesses growing beyond borders. With one of the worlds most powerful payments and banking infrastructure, our technology empowers businesses of all sizes to accept payments, move money globally, and simplify their financial operations, all in one single platform.

Established in 2015 in Melbourne, our purpose is to connect entrepreneurs, business builders, makers and creators with opportunities in every corner of the world. Today, Airwallex has a global footprint across Asia-Pacific, Europe, and North America.

What you will do
Manage and grow a globally distributed product analytics team to conduct analytics studies and experimentations to shape a shared, data-informed strategic vision for Airwallex product team
Perform as a strategic thought leader for Data Science and cross-functional organizations

What you will bring
10 years industry experience and an advanced degree in a quantitative field
5 years of management experience in data science or other relevant quantitative functions
5 years of experience communicating the results of analyses to leadership teams to influence the strategy
Passion for management and creating opportunities for career growth for team members
Demonstrated ability to create, drive and execute impactful data roadmaps for the business
Technical mentorship experience with applied statistics or experimentation i.e. AB testing in an industry setting, large data sets and distributed computing HiveHadoop and packages, such as R, Python, MATLAB, SPSS, SAS, Stata, etc
Experience in technology, financial services andor a high growth environment is advantageous

At Airwallex youll have the ability to make an impact in a rapidly growing, global fintech. We want you to share in our success, which is why youll be offered a competitive salary plus valuable equity within Airwallex. We also like to ensure we create the best environment for our people by providing a collaborative open office space with a fully stocked kitchen. We organise regular team building events and we give our people the freedom to be creative.

Airwallex is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Airwallex is considered based on merit, qualifications, competence and talent. We dont regard colour, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status. If you have a disability or special need that requires accommodation, please let us know.

Airwallex does not accept unsolicited resumes from search firmsrecruiters.  Airwallex will not pay any fees to search firmsrecruiters if a candidate is submitted by a search firmrecruiter unless an agreement has been entered into with respect to specific open positions.  Search firmsrecruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary.

"
https://startup.jobs/data-science-analyst-it-sb-finance-makati-security-bank-4456743,"Analyst,Data Science,Finance",DATA SCIENCE ANALYST | IT | SB FINANCE (MAKATI),Security Bank ,"Makati, Philippines",,"

About Security Bank
We are the Philippines largest independent bank, having won countless awards over the years including the most prestigious industry award in both 2015 and 2016the Bank of the Year  Philippines by The Banker.
Were changing how people bank. From the moment customers enter our branches to their experience online, we make them feel valued and empowered.
Now, with more than 300 branches spanning the country, BetterBanking has become the gold standard in improving the banking lives of millions of Filipinos. But were far from done.
In our constant pursuit of excellence and improvement, we create teams that support our business and each other.
The Role
As Data Science Analyst,  responsible for end-to-end process of data migration, database admin and data science initiatives -  to and from different platforms.  Plan, implement, and manage varying forms of data migration, data science, data administration and testing to and from different platforms, applications, and  or environments 
How youll contribute 

Meet with stakeholders to gather and understand data migration, data science, data administration initiativesProjects requirements and needs. Coordinate with different stakeholders to gather data for migration and ensure its availability, integrity, and completeness.  Heshe must ensure data integrity and wholeness.  Ensure compliance with regulatory requirements and guidelines for all migrated data Ensure compliance with the technology platform. Understand data migration, data science, data administration initiativesProjects initiatives, impact on business and ensure positive results of the migration.

Plan, develop and implement data migration and data science projects andor activities, including actual data migration, data science, data administration initiatives  Projects and conversion.  Lead and manage all data migration, data science, data administration initiatives  Projects initiatives, activities, andor projects. Manage risks and potential impacts of the whole migration life cycle, especially on production systems. Documentation of the whole migration life cycle, including but not limited to process, testing scripts, results etc.

Develop and propose best practices for all data migration, data science, data administration initiativesProjects, including data collection methods, templates, scripts, and other materials needed for data migration, data science, data administration initiatives  Projects. Audit systems and deployments and identify areas of improvement for data migration, data science, data administration initiatives  Projects

Gather, clean, analyze, interpret, or translate data effectively between systems, apps or software. Coordination with multiple internal and external entities is required. Oversee and ensure the success of data migration, data science, data administration initiatives  Projects by directly validating the results free from error, corruption or alike. Ensure security compliance of data.

Plan, develop and implement business analytics projects andor activities.

In-depth understanding of database systems and software web, API, etc, including but not limited to entity-relationship, database independence, application-database relationships, SQL, etc.

What were looking for 

Bachelors  College Degree
Computer ScienceInformation Technology, Business StudiesAdministrationManagement, Commerce, FinanceAccountancyBanking
Audit  Taxation, Banking and Financial, IT-Software, Process Design  Control, Data Migration, Data Science
AccountingAuditTax Services, Banking, Financial TechnologyFintech, Information Technology
Certification  Professional License - NA
In-depth skills using MS Application especially MS Excel, MS Word, MS Access, MS PowerPoint.
Intermediate understanding of UAT Sprint Demo, Sprint Planning, Agile concepts.
Intermediate understanding of databases and applications such as but not limited to Java scripting, MS SQL, Oracle etc.
Intermediate understanding of SQL standard-query-lang, scripting languages.
Intermediate ability to develop scripts.
Strong attention to details. Keen to details.
Extensive experience in data migration preferred
Effective in presenting, negotiating, and communicating with all levels of the organization

 
LI-ST1LI-Hybrid

"
https://startup.jobs/data-science-manager-risk-interventions-stripe-4455383,"Data Science,Exec","Data Science Manager, Risk Interventions",Stripe ,,,"


Who we are
About Stripe
Stripe is a financial infrastructure platform for businesses. Millions of companiesfrom the worlds largest enterprises to the most ambitious startupsuse Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyones reach while doing the most important work of your career.
About the team
The Risk Interventions Data Science Team aims to ensure we achieve the right balance between mitigating risk and enabling our customers to achieve their business objectives. Working cross-functionally with various teams within the organization, the team is focused on developing models, methods, and frameworks for ensuring efficient compliance with regulatory requirements, appropriately targeted interventions and a low friction user experience. 
What youll do
As the Risk Interventions Data Science Manager will lead a team of data analysts and scientists that work closely with partners all across the Risk space.  You will help your team to build, own and maintain important pipelines, ML models and analytics tools that help power our risk decision and intervention processes and shape the strategy of the entire Risk organization through data-driven insights.  To accomplish this, you will ensure that each member of the team is strongly focused on delivering practical solutions to business problems and clear communication of the impact these solutions have towards Stripes goals.
Responsibilities

Set the vision and guide the data science team to help Stripe develop world class user experiences while protecting Stripe, our partners, and merchants against fraud and other risks 
Measure the impact of Risk Interventions on both authentic merchants and fraudulent actors
Working with engineering, product, strategy and operational leaders to integrate meaningful quantitative results with business execution and risk reductions
Effectively communicate the outcomes of your analysis to key stakeholders, including senior management
Mentor and develop the careers and capabilities of junior data scientists

Who you are
Youre an experienced manager and quantitative engineer, e.g. financial engineer, data scientist or machine learning engineer with significant experience developing and deploying, mathematical models to generate significant value. You have an interest in leveraging data science and any other quantitative methods required to optimize the commercial effectiveness of a complicated, data driven organization. You are energetic, risk taking, personally accountable and driven to impact business outcomes.
Minimum requirements

5 years experience, including 2 years managing a team of data scientists, machine learning or financial engineers.
A PhD or MS in a quantitative field e.g., Operations Research, Economics, Statistics, Sciences, Engineering
Experience in a scientific computing language, e.g. Python and SQL
Strong knowledge and hands-on experience with data science, machine learning, statistics, financial calculations and experimentation for commercial applications
Experience in working with multiple cross-functional teams to deliver results
The ability to communicate results clearly

Preferred qualifications


 Experience in building scalable ETL solutions utilizing SQL, Presto, Spark or other similar tools

Experience in combating fraud or other aspects of financial risk



"
https://startup.jobs/data-science-and-engineering-lead-butternut-box-4441285,Data Science,Data Science and Engineering Lead,Butternut Box ,"London, United Kingdom",,"

A bit about the role.
As part of leading the Data Engineering  Data Science team within the Software Engineering team, you will report into the Director of Engineering. You will be responsible for

Managing, leading, and growing a team of analytics engineers and data scientists, who help deliver the foundational underlying data models and machine learning models that further analysis is built on.
Helping define our analytics engineering and data science roadmaps and strategies, and then work with the team to deliver them by pushing the team forward and driving the delivery of projects.
Co-ordinating with infrastructure teams on the engineering side to make sure the required data infrastructure is in place.
Working closely with data analysts and data users across the company, building close relationships to understand what they need and feeding that into roadmaps.
Working with Product Managers to prioritise work, including more urgent ad-hoc work that pops up.
Advocating for and being the face of Data Science and Analytics Engineering across the company, helping support stakeholders and leadership to understand the opportunities in the area.

Youll get to use a lot of exciting new cutting-edge data technology here at Butternut

DBT SQL  Jinja
FivetranAirbyte
Looker
AWS
Github Version Control and CICD

A bit about your responsibilities.
Were looking for a Data Science and Engineering Lead to lead and grow our Data team. Youll help us with the following challenges

Building out and maintained machine learning models and AI capabilities that deliver value to our customers and us as a business.
Helping build out a foundational set of data models using DBT that power all analysis and data science here at Butternut.
Help Analytics Engineers  Data Scientists here develop and grow.

Here are some of the projects the team have worked on recently

Deployed five machine learning models into production in the last six months.
Developed DBT models for key growth channels in the business
Strategically reduced costs to make data more scalable here at Butternut.

A bit about you.

You have relevant commercial experience in a Data role, with at least some of that being in a SeniorHead of role.
You have experience leading projects and managing teams.
You are deeply familiar with best practices in data engineering and data science.
You have a strong commercial mindset, making it easy for you to understand business priorities and tie technical concepts to business outcomes.
You have familiarity with ELT tools like DBT, and concepts like testing and data integrity, and bring an engineering mindset to data.
You have technical expertise regarding data models and database design development.
Excellent SQL skills.
Experience with BI tools, ideally Looker.
Experience with version control and general software engineering philosophies.
Strong reporting skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.
Passion for start-ups. You are not afraid of hard work. You take accountability. You proactively figure things out.
Obsessed with dogs!

 Given this is a leadership role in a function that involves lots of interaction with other areas of the business, this role is London-based, with 3-days a week being in the office, and 2-days being work from home Tuesday  Friday. Our offices are in White City.
 
 A bit about us. 
At Butternut, we put the food back into dog food. We believe dogs deserve to eat the healthiest, most natural and tastiest food with none of the nasties. Thats why we make freshly prepared dog food. Cooked like you would at home. Delivered in perfect portions. LI-Hybrid
As a B-Corp certified company; you can be sure you are joining a sustainable company who care about our people, product and our impact on the environment.
Our goal is to help dogs live healthier, happier and longer lives whilst leaving humans smiling after every interaction. Weve come a long way since our co-founders Kev  Dave hand-delivered the first Butternut Box, we now feed a lot of dogs across the UK - but we want to feed dogs everywhere. And to do this, we need a team of brilliant people who share that ambition to come and work with us. 
  A bit about what we offer.

25 days holiday plus 8 bank holidays and an additional day for every year of service 
500 personal learning  development budget 
Butternut Box employee discount 
Enhanced parental leave
Co-working office space. Flexible working hours and work from home options 
Cycle to work scheme
Pension with NEST
Private Medical Insurance with Vitality
Lots of office dogs Ajax, Brio, Luna, Basil, Peggy, Pip, Rudi, Indi, Gnocco and many more.


A few things to note 

Butternut Box is an equal opportunity employer and we value diversity and inclusion. We welcome people of different nationalities, backgrounds, experiences, abilities and perspectives.
As our business has grown so has our responsibility to our community, our planet and our business. We are not perfect, but we are committed to doing business the right way and continually improving our social and environmental performance.
We are not looking for external agency support with this role.

LI-Remote

"
https://startup.jobs/data-science-engineer-garner-health-4440930,"Data Science,Engineer",Data Science Engineer,Garner Health ,"New York, United States",,"

Garners mission is to transform the healthcare economy, delivering high quality and affordable care for all. By helping employers restructure their healthcare benefit to provide clear incentives and data-driven insights, we direct employees to higher quality and lower cost healthcare providers. The result is that patients get better health outcomes while doctors are rewarded for practicing well, not performing more procedures. We are backed by top-tier venture capital firms, are growing rapidly and looking to expand our team.
Were looking for a Data Science Engineer to join our team. This individual will help us improve our proprietary algorithms that rank individual doctor quality. These algorithms are a key component of the companys product that significantly decreases healthcare costs while improving clinical outcomes. Were looking for someone with a strong track record in building and deploying complex analytics.
Garner is headquartered in NYC. This role can be hybrid or remote.
Responsibilities will include

Conduct deep research to develop methodologies that measure the quality and efficiency of doctors
Design and implement models that predict the validity of provider information including practice address and contact information
Architect and deploy high-quality code alongside data engineers and backend engineers that will process claims data and derive scores for individual doctors
Collaborate with Algorithms Product Managers, Clinical Researchers, and Engineers of all disciplines to continuously improve our ranking and directory ecosystems

The ideal candidate has

1 year of professional experience in a fast-paced work environment
A demonstrated ability to independently solve difficult problems and deliver high quality results to senior stakeholders
A desire to write sophisticated code in Python and SQL for production systems. Bonus for experience with data architecture
Strong conceptual thinking the ability to understand complex systems and think in frameworks
A desire to work in a rapidly evolving startup environment
A desire to be a part of our mission to improve the healthcare system

The salary range for this position is 110,000 - 145,000 annually. Compensation for this role will depend on a variety of factors including qualifications, skills, and applicable laws. In addition to base compensation, this role is eligible to participate in our equity incentive and competitive benefits plans.


If you are hired, we may require proof of full vaccination against COVID-19. Reasonable accommodations will be considered on a case-by-case basis for exemptions to this requirement, in accordance with applicable law.

 


"
https://startup.jobs/data-science-lead-pipedrive-4431392,Data Science,Data Science Lead,Pipedrive ,"Tallinn, Estonia",Full-Time,"

We believe it takes great people to create a great product. Thats why our team lives our company values, and we hire based on them, too. Since 2010, Pipedrive has been on a mission to support sales and marketing teams with easy-to-use, powerful tools that make everyday work faster and easier. Today, our cloud-based software is trusted by over 100,000 companies and used in 179 countries. We have grown from a five-person team to a truly international company of over 800 people, representing more than 50 nationalities, with ten offices distributed across Europe and the US. In 2020, Pipedrive received a majority investment from Vista Equity Partners, a global investment firm that invests exclusively in enterprise software, data and technology-enabled businesses, making Pipedrive the fifth unicorn from Estonia.

Were looking for an experienced data science lead to join the data department in our Tallinn office. In this role, youll work with our awesome team of talented individuals on cutting-edge data science projects using machine learning to solve real-life customer problems. If youre someone who thrives in a fast-paced environment, loves solving complex problems and has a passion for leading and mentoring cross-functional teams, get in touch, wed love to meet you!

Your new adventure

Work with a team of talented data scientists to leverage data, using advanced analytics techniques to extract insights and drive informed decision-making
Collaborate with cross-functional teams, including data engineers, business analysts and domain experts to develop innovative data science product features
Create robust and scalable models that generate accurate predictions and actionable insights to support business objectives
Identify low-hanging fruit in the product space, conceive solution designs, bridge the gap between product owners and provide valuable insights to guide strategic initiatives
Cooperate with product stakeholders from various departments and teams to understand their data needs and develop tailored data science solutions that address their specific requirements
Help define data science strategies, goals and best practices within the organization, making sure they align with overall business objectives
Help Pipedrive grow by leveraging data-driven approaches, optimizing processes and identifying opportunities for innovation and efficiency improvement

Does this sound like you?

At least five years of experience in data, preferably in data science and machine learning
Fluent English
Experienced in programming languages like Python, R and SQL 
Hands-on experience with cloud technologies like AWS
A strong portfolio showcasing successful data science projects and their impact on business outcomes
Proven experience in statistical analysis, machine learning and predictive modeling
Confident with exploratory data analysis, feature engineering and model evaluation
The capability to lead and mentor, provide guidance and foster a collaborative work environment
An understanding of the latest advancements in data science, keeping in view data governance, data privacy and ethical considerations in data science
A talent for translating complex technical concepts into clear and concise insights for non-technical stakeholders
Skilled at storytelling and giving presentations to effectively communicate data-driven insights and recommendations
A strong can-do attitude, excellent communication skills and openness to feedback
A goal-oriented mindset with a focus on delivering high-quality results within deadlines
The ability to thrive in a fast-paced and dynamic environment, adapting to changing requirements and priorities
A passion for continuous learning and keeping up with advancements in data science
Familiarity with the CRM domain is a plus
A degree in data science or data analytics is a plus

Why Pipedrive

A value-driven work environment where people come first
A lively bunch of colleagues from over 50 different countries, with offices in Lisbon, Tallinn, Tartu, Prague, London, Dublin, New York, Florida, Riga and Berlin
A team serious about getting things done while not taking ourselves too seriously
A world-class working environment full of the usual nice perks and some more
Freedom to execute your ideas with a passionate and motivated team supporting you
Flexible working hours as long as youre there for your team members
Lots of room for personal and career development, with internal and external training opportunities
Competitive salary including all the benefits youd expect from a great employer annual bonus system, health insurance, meal allowance, flexible benefits  you can choose whether to use the credit on parking, a public transport card, technology, etc.


Pipedrive is an equal opportunity employer. We encourage diversity in the workplace regardless of age, gender, race, religion, disability, sexual orientation, gender identity, or veteran status.

LI-Hybrid
LI-GO


Were on the lookout for a data science lead to design and develop data science product solutions for our customers.

If this is something for you, send us your resume in English or a link to your LinkedIn profile and please add why we should pay extra attention to your application.


"
https://startup.jobs/data-science-lead-everlywell-4427311,Data Science,Data Science Lead,Everlywell ,"Austin, United States",Full-Time,"

Everly Healths mission is to transform lives with modern, diagnostics-driven care, and we believe that the future of healthcare is meeting people where they are. Headquartered in Austin, Texas, Everly Health is the parent company to Everlywell, Everly Health Solutions, Natalist, and Everly Diagnostics. Weve set a new standard of people-focused, diagnostic-driven care that puts patients at the center of their own health journey. 

Our infrastructure guides the full testing experience with the support of a national clinician network thats composed of hundreds of physicians, nurses, genetic counselors, PharmDs, and member care specialists. Our solutions make world-class virtual care more attainable with rigorous clinical protocols and best-in-class science to tackle some of the healthcare industrys biggest problems.

Role Summary

You will play a key role in driving product success by using data to inform product decisions. You will develop hypotheses, design experiments, and generate insights that help the product team identify opportunities for improvement and make data-driven decisions. You will help the team measure product performance, identify user behavior patterns, and develop strategies to enhance the customer experience.

What Youll Do Duties and Responsibilities

Work with the product team to develop hypotheses and test them using data analysis, statistical modeling, and experimental design techniques
Generate insights that help the product team understand user behavior and identify opportunities for improvement
Collaborate with the product team and other stakeholders, including executives, to develop and implement data-driven strategies.
Design and maintain dashboards and reports to visualize key performance metrics and communicate insights
Stay up-to-date with industry trends in data analysis and product analytics to improve processes and outcomes

Who You Are Job Requirements 

8 years experience in a data analytics role in performance-driven marketing, e-commerce, or comparable consumer-focused field
Experience mentoring, influencing and providing guidance to a team of analysts
Ability to identify and solve for underlying operational challenges and opportunities rather than simply executing prescribed processes
You have built segmentationclustering and predictive models, using large and complex datasets
You are passionate about consumer behavior, and answering questions through data to drive company growth
You have a bias towards action and have an insatiable hunger to drive change  growth
Highly proficient in SQL and Python; prior experience with Snowflake or PySpark is a plus
Experience with BI tools like Looker and Tableau
Health care andor tech startup experience is a plus


Youll Love Working Here


 Venture backed by top-tier firms

 The opportunity ahead knows no bounds

 Open vacation policy for salaried team members

 Front Loaded PTO for hourly team members

 Employee discounts

 Paid parental leave

 Health benefits

 401k

NO EXTERNAL RECRUITERS - INDIVIDUAL APPLICANTS ONLY

Everly Health is committed to providing equal employment opportunities in all employment practices. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, citizenship status, marital status, age, disability, protected veteran status, sexual orientation or any other characteristic protected by law.

HIPAA Disclaimer This role will be in an environment that has access to protected health information PHI and all security standards to protect PHI must be followed.

"
https://startup.jobs/data-science-consultant-ts-sci-clearance-riverside-research-4427120,"Consulting,Data Science",Data Science Consultant (TS/SCI clearance),Riverside Research ,"Boston, United States",,"


Riverside Research is an independent National Security Nonprofit dedicated to research and development in the national interest. We provide high-end technical services, research and development, and prototype solutions to some of the countrys most challenging technical problems.
 

Job Number 1247
Riverside Research is seeking full-time Data Science Consultant to support Director, Air Force Chief Data Office SAFCO sponsored activities across the Air Force Enterprise to ensure the visibility, accessibility, understanding, sharing, and trustworthiness of data across air, space, and cyberspace domains. Candidates will provide subject matter expertise in and perform on multidisciplinary teams that support data preparation and architecture, development of agile algorithmic solutions, evaluate andor execute data governance and data maturity models; and conduct data analytics using state of the art mathematical and machine learningartificial intelligence techniques and other data analytic lines of researcheffort. 
This position can be based out of Boston MA area.
 
All Riverside Research opportunities require U.S. Citizenship
Job Duties

Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. 
Execute and teach application of statistical and data mining techniques. 
Develop advanced algorithms that solve problems of large dimensionality in a computationally efficient and statistically effective manner. 
Evaluate emerging datasets and technologies and help define the data analytic platform. 

Required Qualifications

Top Secret clearance with SCI adjudication
Graduate degree in Operations Research, Statistics, or a related quantitative field advanced knowledge of machine learning is preferred. 
7 or more years of experience in a relevant field is required, of which 4 years must be in a data analytics environment, preferably in DoD or the intelligence community.  
Familiarity with the manipulation of unstructured data in a data analytics environment, and the use of open-source tools, cloud computing, machine learning and data visualization.  
Familiar with specialized languages relevant to the technologies employed.

 

 
Riverside Research strives to be one of Americas premier providers of independent, trusted technical and scientific expertise. We continue to add experienced and technically astute staff who are highly motivated to help our DoD and Intelligence Community IC customers deliver world class programs. As a not-for-profit, technology-oriented defense company, we believe service to customers and support of our staff is our mission. Our goal is to serve as a destination company by providing an industry-leading, positive, and rewarding employee experience for all who join us. We aspire to be a valued partner to our customers and to earn their trust through our unwavering commitment to achieve timely, innovative, cost-effective and mission-focused solutions.
All positions at Riverside Research are subject to background investigations. Employment is contingent upon successful completion of a background investigation including criminal history and identity check.
Riverside Research does not mandate COVID vaccination as a condition of employment. However, proof of vaccination or negative test may be required to enter certain government facilities and sites. Vaccination requirements will depend on the status of the federal contractor mandate and customer site-specific requirements. To protect the health and safety of its employees, their families, and to comply with customer requirements, the company requires all employees to disclose vaccination status upon hire. 
Our EEO PolicyRiverside Research is an equal opportunity employer. We recruit, employ, train, compensate and promote without regard to race, religion, sex, color, national origin, age, gender identity, sexual orientation, marital status, disabilityveteran, status as a protected veteran, or any other basis protected by applicable federal, state and local law.
If you need assistance at any time in our application or interview process, please contact Recruiting at email RecruitingRiversideResearch.org. A member of the Recruiting team will be available to assist.
This contractor and subcontractor shall abide by the requirements of 41 CFR 60-741.5a. This regulation prohibits discrimination against qualified individuals on the basis of disability and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified individuals with disabilities.
This contractor and subcontractor shall abide by the requirements of 41 CFR 60-300.5a. This regulation prohibits discrimination against qualified protected veterans and requires affirmative action by covered contractors and subcontractors to employ and advance in employment qualified protected veterans.
For more information on ""EEO is the Law,"" please visithttpwww.dol.govofccpregscomplianceposterspdfeeopost.pdf
httpswww.dol.govsitesdolgovfilesofccpregscomplianceposterspdfeeopost.pdf


"
https://startup.jobs/data-science-manager-ziprecruiter-4426139,"Data Science,Exec",Data Science Manager,ZipRecruiter ,"Tel Aviv-Yafo, Israel",,"

We offer a hybrid work environment. Most US-based positions can also be performed remotely any exceptions will be noted in the Minimum Qualifications below.
For Israel-based positions, we encourage working from our Saarona, Tel Aviv office a few days a week, meeting your colleagues, and having a flexible work environment.
Our Mission
To actively connect people to their next great opportunity.
 
Who We Are 
ZipRecruiter is a leading online employment marketplace. Powered by AI-driven smart matching technology, the company actively connects millions of all-sized businesses and job seekers through innovative mobile, web, and email services, as well as through partnerships with the best job boards on the web. ZipRecruiter has the 1 rated job search app on iOS  Android.
 
Summary
Our team has a unique opportunity to work on applications at scale, serving millions of jobseekers and tens of thousands of customers. Were working on building an efficient marketplace of jobseekers and employers in order to connect people to their next great job. We provide an essential service and have a thriving business as a result.
As a leader of a data science team at Ziprecruiter, you will oversee the creation of innovative ML models and oversee their implementation and integration into production systems. You will enjoy being on teams who not only do research, but apply their findings to the real world, and you constantly want to do it faster and better.
 
Responsibilities

Own the mission, execution, morale, and product quality of your team
Partner effectively with product managers to maintain and execute against the product roadmap, initiate and develop project ideas that optimally leverage your team competencies
Serve as a force multiplier for your team by removing roadblocks, identifying and implementing process improvements, and delegating effectively
Actively build community and culture throughout the engineering organization
Continually research and implement management best practices, including providing frequent, actionable, constructive feedback to team members
Responsible for staffing the team with the right balance between the different roles, according to the product roadmap. 
Help drive the innovation and evolution of ZipRecruiter

 
Qualifications


5 years of experience as either a Data Scientist or Machine Learning Engineer with experience developing applications at scale. Natural Language Processing NLPexperience is a big advantage.

At least 2 years of management experience on a data science or ML engineering team
Analytical skills Ability to access and process large data sets using big data technologies
Strong track record of delivering high-quality software while leading teams of 3 to 10 engineers
Demonstrated ability to lead through influence and collaboration rather than pure authority
Ability to make key decisions in a timely manner while simultaneously weighing the needs and input of multiple stakeholders
Strong written and verbal communication, with a bias toward action and follow-through

Nice to have

Software engineering experience

As part of our team youll enjoy

Competitive salary
A fun environment where work-life balance is valued

 

ZipRecruiter is proud to be an equal opportunity employer and provides equal employment opportunities EEO to all employees and applicants without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or genetics.
Privacy Notice For information about ZipRecruiters collection and processing of job applicant personal data for this job, please see our Privacy Notice at httpswww.ziprecruiter.comcareersjob-applicant-privacy-notice


"
https://startup.jobs/data-science-lead-marketing-analytics-spotify-4397552,"Stats,Data Science,Marketing",Data Science Lead - Marketing Analytics,Spotify ,"New York, United States",Full-Time,"

Spotify is looking for a rockstar candidate to join the Marketing and Consumer Insights MCI team!  

You will support Spotifys Marketing organization goal of building a globally loved brand and bringing the next generation of fans to Spotify. The primary duties of this role will be to lead the Marketing Analytics team in providing analytical support for our global Brand Marketing team. This means owning measurement of marketings ability to drive brand health and making recommendations to improve the effectiveness of marketing investments. 

You will be a trusted partner to our Brand Marketers, ensure the Marketing Analytics team focuses their efforts on the most impactful initiatives, and manage the technical and professional development of 3 direct reports. 

You will also lead analytics engineering projects that help the rest of the MCI team get the data they need to deliver their work
What youll do

Partner with Marketing leadership in strategy development, goal setting and budget planning
Perform analyses on large sets of data to extract actionable insights that will drive decisions around our global marketing investments
Provide end-to-end campaign support, from goal setting and measurement plan development, to in-campaign performance insights and optimization recommendations, and post-campaign evaluation and recommendations
Define experimentation roadmap to identify new growth opportunities for our marketing investments
Communicate data-driven insights and recommendations to non-technical audiences, through clear visualizations and presentations
Lead a small team of Data Scientists and Analytics Engineers in MCIs pursuit of becoming a world leading insights team for our marketing partners
Partner with the other MCI leads and their teams on projects supporting Spotifys broader marketing organization
Lead cross-functional groups of insights professionals think market researchers, analysts, product insights to triangulate information across various sources

Who you are

Intellectually curious, open-minded, and enjoy working in a fast changing environment
A natural communicator, who focuses just as much on the delivery and the so what of your insights, as you do on the technical craft of extracting them
Effective at building strong, influential relationships with colleagues and partners, with demonstrated success in delivering impactful insights to executives
10 years of experience in an analytics andor data science role, with 2 years as a direct people manager 
Strong analytical skills, including analysis and modeling of big data using SQL, Python andor R, statistics, AB testing, and experimental design required
Experience building data visualizations and dashboards e.g., Tableau or similar BI solution
Comfortable working on a globally distributed team

Where youll be
This role is located in the New York Tri-state area or east coast of the United States

The United States base range for this position is 134,326 - 191,765 plus equity plus bonus or commission. The benefits available for this position include health insurance, six month paid parental leave, 401k retirement plan, 23 paid days off, 13 paid flexible holidays, paid sick leave.

Spotify is an equal opportunity employer. You are welcome at Spotify for who you are, no matter where you come from, what you look like, or whats playing in your headphones. Our platform is for everyone, and so is our workplace. The more voices we have represented and amplified in our business, the more we will all thrive, contribute, and be forward-thinking! So bring us your personal experience, your perspectives, and your background. Its in our differences that we will find the power to keep revolutionizing the way the world listens.

Spotify transformed music listening forever when we launched in 2008. Our mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the chance to enjoy and be passionate about these creators. Everything we do is driven by our love for music and podcasting. Today, we are the worlds most popular audio streaming subscription service.

"
